原始LBP特征,旋转不变LBP特征,等价模式LBP特征,旋转不变等价模式LBP特征
111.77083601891555,13.777701639166304,39.704112163482414,5.942591015794616
111.2128656066815,13.688108496390578,39.53450407756188,5.9171011655992185
111.19278268155666,13.666440936414459,39.520836018915546,5.913277603262049
110.8935920029581,13.617201493296786,39.48424312377877,5.908601297899479
110.63365803435735,13.56702195505862,39.391233072351284,5.89447188449848
110.60389132381675,13.570870959753583,39.43634067656318,5.901844655747937
110.91969628609422,13.617274852095093,39.50558374945723,5.911517840181285
110.92747062255754,13.622985813341295,39.52065113778224,5.915301966863873
110.9295267891066,13.62303076150673,39.515786134932696,5.91482025822297
111.06806466768889,13.644056325987842,39.54389018739145,5.916831052567304
111.26108565933022,13.685490901812853,39.593775018318496,5.9252902124945726
111.41946518467759,13.708980134607033,39.648000315485234,5.933336358146982
111.4685159303083,13.713068721504559,39.667415378717976,5.936333467895137
111.5904123866967,13.74429879165762,39.7103688633033,5.941828169100087
111.80632641188124,13.762049500651324,39.74399602759987,5.9458836809324795
111.9441120447514,13.793997893372774,39.786632330791356,5.953411650564481
111.99083905503691,13.814866563314155,39.82451812174338,5.958959356681502
112.09405446021493,13.821566384199956,39.82294196767803,5.95839962481003
112.16748364904473,13.828450662179765,39.83369136384607,5.960655937907077
112.1627030300152,13.84064476023122,39.87078165707773,5.966757015306122
112.22556855188884,13.842201832528223,39.87748275008141,5.966424568497612
112.25604892056556,13.843491336029093,39.86311333043856,5.964183944854538
112.22644970554711,13.856146788835215,39.88582784343791,5.968206381621798
112.3475328545647,13.858879722101607,39.90813867102692,5.969552706388407
112.34733822052758,13.868731003039514,39.90320582188993,5.970483048605081
112.3868429935139,13.862702860399478,39.934853146710815,5.97331393494898
112.35596869233065,13.864404530096612,39.90846602936387,5.97073407986865
112.3058994043096,13.855382670022797,39.91929472088037,5.971710218329353
112.25264727732848,13.856612808022145,39.913662206904036,5.971916725466783
112.3075065132436,13.848818965751194,39.905326018372776,5.970352868541034
112.25028665056448,13.82885180335432,39.901572846558835,5.968554093844984
112.1139240935736,13.81630108825445,39.85973585744138,5.962625176400348
112.04231784967976,13.804100629613547,39.832861094903386,5.958552702996092
111.98678057492944,13.80302738615393,39.856984690485234,5.96251238194746
112.0872223390686,13.812049670267044,39.8616491227475,5.963245969930526
112.0643059833641,13.789217698382544,39.83112507802323,5.95704609137538
111.9413070248046,13.792175372476118,39.83926451232089,5.958848258385801
111.94177304399153,13.781234734585324,39.80661433456361,5.95347483241967
111.87058023841185,13.773121166684758,39.7947611641066,5.952284554114199
111.78059952371906,13.761672953755971,39.7683821035063,5.948032712087494
111.7131883005862,13.749196869572296,39.75685459522905,5.946870844414893
111.80843091891012,13.738581893861268,39.745358889899045,5.941704349625488
111.60659118201802,13.723815573436822,39.7208515387538,5.939727902464178
111.57658446523556,13.711571438748372,39.680381228289185,5.9330560681719495
111.58935483269106,13.726188497340425,39.71756438612679,5.938902721993053
111.54780788645245,13.7158945193769,39.72061195655124,5.9396015387537995
111.48549573586084,13.70359610765849,39.670909886561006,5.932008691109423
111.51622247136886,13.698149322894052,39.686905496906206,5.933739195478723
111.45356727298632,13.69372023244138,39.6820485508033,5.934100476959401
111.40001026175098,13.681122024940295,39.680665758657184,5.933671349191272
111.3714902267423,13.667675314806774,39.65481505102041,5.9291828932370825
111.40216522945614,13.682869490881458,39.669458400048846,5.932730405992184
111.37872518522036,13.671523471423145,39.67318188911203,5.931778013732089
111.2752303381459,13.654149309324794,39.63781361946374,5.926943117672601
111.32527206361267,13.65174670267043,39.66023257707338,5.92875291739036
111.22444230351715,13.640541464258575,39.64201457677486,5.927172098892749
111.170552421434,13.63671875,39.64002752863113,5.9269592311658705
111.00352715886886,13.612480663808077,39.6107225968845,5.92222483241967
110.94509115148719,13.603386717053843,39.60473685817412,5.92151159832284
110.84204112163482,13.582576564535389,39.59811845283326,5.920118205194312
110.63331032213418,13.54815687079353,39.55770793190947,5.914179110806557
110.52117016188124,13.53554424595636,39.544566530069474,5.9113202378690834
110.39401731437256,13.506875373154582,39.505738523800474,5.904770950933565
110.25953918801564,13.496460543991533,39.492600938314155,5.903261371037777
110.23112261859531,13.487542997584672,39.49045996390578,5.903009067656318
110.17415505929766,13.477317289947894,39.46900315146005,5.89868725914568
110.16656093953539,13.475744952236214,39.482817503663696,5.900628087006079
110.15133665667065,13.466057350466782,39.47955960974816,5.899624385991099
110.11365355650238,13.465271605650239,39.454330119680854,5.897081846368867
110.08356033570342,13.464801346070344,39.460831490175856,5.896575543448763
110.06476479388297,13.462467433782024,39.44326863059053,5.895147803137212
110.02081524099002,13.45060451042119,39.4633850548198,5.8975830608174125
110.02470622557534,13.449298045348458,39.43854016839448,5.893617869355189
109.90647940525945,13.431153403848242,39.414073100982414,5.890404923605081
109.87448860860833,13.416809850602474,39.39845361349327,5.886955787966783
109.79632671718953,13.410400072595527,39.39296357672058,5.885817242455492
109.72887902667716,13.413380220771819,39.414358479429005,5.890089438368433
109.73157591660335,13.397852325770733,39.403331761561006,5.886560583342379
109.68043338512267,13.394397253582284,39.39680961314047,5.8862243201802
109.61884506961029,13.382929110806556,39.379537644512595,5.883633440078159
109.63219297858771,13.381751553679983,39.368645771140905,5.8813639817629175
109.62697941543638,13.384217342189535,39.404601335214934,5.88753587372449
109.62118237421298,13.385759573111159,39.37839061821537,5.882849815458098
109.5954308917716,13.37822269865393,39.39726927173795,5.885579356410117
109.59574128853669,13.379224703511724,39.381761306583805,5.884592192927703
109.6477581890469,13.380063029201041,39.39833912288319,5.885694271059488
109.67061009077834,13.385687062391446,39.43070010584021,5.889069623860182
109.64750206931177,13.388006133304385,39.409168238438994,5.887720754857794
109.78122328552432,13.38964970961789,39.43943107495658,5.892455577643291
110.00564057072297,13.418639156127877,39.50196796637538,5.903187164160877
110.21468982373534,13.449772121282024,39.54452412613982,5.909584220988927
110.26508774221125,13.47197269865393,39.57110290924881,5.913977692140686
110.42584782416957,13.466846911636996,39.58860046678246,5.915677665680634
110.46754021588688,13.454505247910335,39.61150791766175,5.917104133874294
110.36261508426509,13.45554923265849,39.62795555389709,5.920797940186713
110.37043988140469,13.461871234531046,39.61714127971668,5.919929507707338
110.39204298740773,13.438492251953972,39.600019420999786,5.916050820261615
110.31112187228615,13.431914130346287,39.59368936238059,5.915536036555579
110.3319434738656,13.44321350548198,39.609617126438344,5.9177936217705165
110.23025503419453,13.435503198952453,39.613527616831306,5.918494558727747
110.27802772538537,13.424254708532349,39.59493773406969,5.914413180498263
110.28125551251085,13.426908770489579,39.624174395489575,5.919488082799609
110.28582241573491,13.425115084265089,39.617095059433346,5.918379220039079
110.24902470961788,13.421278800749024,39.62236586788971,5.918978811604429
110.21084590751194,13.417719414893616,39.5846641099924,5.9134938633033
110.25563039377985,13.414048506703214,39.602546271168045,5.916253087006079
110.21695080126466,13.41538889491967,39.59744889478398,5.9166656772416415
110.21168508127985,13.415360060247503,39.63634898773339,5.920681753419453
110.25424293720148,13.410405585106384,39.6088809942195,5.91699345961789
110.23660544669995,13.409666484612462,39.59717538943769,5.915037366342814
110.29839687703539,13.412139481790057,39.61892860535171,5.918443674012158
110.20238759566327,13.416544402002822,39.616131642151544,5.919348149831741
110.35799602420755,13.415384654526704,39.62585783149696,5.918299500651324
110.23518067466348,13.417144417607469,39.61416282769757,5.919171325445071
110.31824021995766,13.419644553300044,39.64827339679223,5.923018633982848
110.39096550355515,13.422890150075988,39.63191184053409,5.920378565322405
110.35476696496417,13.429127768128527,39.648819135366914,5.924085940892314
110.43812333776596,13.436812208260964,39.677080930443985,5.92734256268997
110.35243856518672,13.420939993351064,39.65609437757816,5.9232594883033
110.48442206836192,13.439634189779635,39.669304473784194,5.925549300504777
110.44772061916522,13.441786613249024,39.70382084848567,5.9319603506296135
110.47108179209184,13.441689508250109,39.704573094197784,5.932030741152844
110.52650118391772,13.447400045457012,39.727979639329135,5.935239446509987
110.51536676006839,13.445750956632653,39.719411925341944,5.933818490827182
110.50315485236648,13.43947899139709,39.70438270055362,5.931615606681502
110.54788590968302,13.435271673496526,39.707508294208644,5.931231851118107
110.50122589760639,13.445739507571645,39.720560647796354,5.934037295104212
110.51737501017695,13.435607936658705,39.71309925233391,5.932096891283109
110.51763282606926,13.436499691299392,39.728423608472646,5.93429341483934
110.5439711788971,13.439735535171515,39.72918009457773,5.935076191380808
110.4878114144594,13.438753036121364,39.71174741505645,5.932269475276813
110.45508787790382,13.443230891093139,39.73512046108337,5.935818260149804
